X,Y,fid,stop_name
674266.4318,7454428.6668,4068,Calheiros Gomes
672979.7733,7454069.2133,4069,Comandante Júlio de Moura
673416.7372,7454356.5488,4070,Aldo Bonadei
673624.9565,7453798.296,4071,Olegário Maciel
672306.2758,7454849.644,4072,Prefeito Dulcídio Cardoso
662314.018,7458136.9167,4073,Olof Palme
662299.045,7458165.2067,4074,Olof Palme
661636.4829,7457768.1344,4075,Verde Mar
661182.694,7457254.5135,4076,Mazaropi
660810.3998,7457225.499,4077,Frei Tibúrcio
658732.8659,7456598.3054,4078,Daniel Barreto dos Santos
658450.4177,7456861.8568,4079,Cyro Aranha
658332.6654,7456973.8374,4080,Paulo José Mahfud
658108.9673,7457190.0303,4081,João Marques Cadengo
655253.4487,7457041.6091,4082,Dumontina
656227.7896,7457162.5199,4083,Santa Luzia
657004.2112,7457572.4729,4084,Bela Floresta
664672.2016,7458511.289,4085,Parque Olímpico
662465.6366,7457905.8225,4086,Riocentro - Pavilhão 4
667461.5599,7456687.0991,4087,Estação Aeroporto de Jacarepaguá
664358.1563,7455598.0821,4088,Santa Monica Jardins
666012.3612,7455570.7041,4089,Paulo Areal
673068.449,7454691.8145,4090,Estação Jardim Oceânico :: Ônibus Executivos
663087.0438,7457833.3162,4091,Riocentro
674933.0669,7454547.392,4092,Sorimã
662320.9168,7455490.3285,4093,Condomínio Mansões
673101.4359,7454689.6624,4094,Estação Jardim Oceânico :: Ônibus Convencionais
670574.1036,7455411.4089,4095,Afrânio Costa
666959.7233,7455575.1573,4096,Bosque da Barra
673819.709,7454637.3998,4097,Praça Euvaldo Lodi
673875.8506,7454580.822,4098,Praça Euvaldo Lodi
667426.0193,7454546.6847,4099,Alfabarra II
673147.1176,7453859.0777,4100,Praia da Barra - Posto 2
672257.0606,7454062.6814,4101,Praia da Barra - Posto 3
671493.5008,7454231.3408,4102,Praia da Barra - Posto 4
671521.2044,7454260.3724,4103,Praia da Barra - Posto 4
671186.4325,7454273.606,4104,Praia da Barra - Posto 5
671038.2699,7454325.3519,4105,Praia da Barra - Posto 5
670115.0621,7454384.8993,4106,Praia da Barra - Posto 6
669029.5599,7454379.9908,4107,Praia da Barra - Posto 7
667599.6705,7454343.5239,4108,Praia da Barra - Posto 8
667692.6828,7454383.0182,4109,Praia da Barra - Posto 8
671700.3444,7455116.0637,4110,Evandro Lins e Silva
673221.3693,7454279.3971,4111,Praça Professor José Bernardino
673601.8528,7454655.2028,4112,Paulo Mazzucchelli
673284.1334,7454761.2032,4113,Barra Private
672649.5372,7454824.5495,4114,Daut Peres
672566.3296,7454738.7902,4115,Praça Professor Souza Araújo
661879.1651,7457880.6955,4116,Condomínio Parque Nobre
662039.6982,7457915.1794,4117,Condomínio Parque Nobre
656705.8763,7457437.7146,4118,Condomínio Auá Grumari e Sernambetiba
665594.1077,7458497.2937,4119,Vila Residencial da Aeronáutica
662595.2547,7458248.3866,4120,Ponto Final: Riocentro
672410.7222,7454061.8038,4121,Praça do Ó
668575.904,7454405.4674,4122,Rodolfo de Campos
670352.775,7454337.5737,4123,Jornalista Pierre Plancher
660767.8586,7454907.1407,4124,Ponto Final: Barra Sul
672257.013,7454961.2889,4125,Ponto Final: Downtown
668079.2352,7454389.1068,4126,São Regulo
659610.2211,7456766.3107,4127,Sessenta e Um
657058.0483,7457602.6962,4128,Hélio Oiticica
660813.1509,7457195.1264,4129,Frei Tibúrcio
660580.4874,7456972.3657,4130,César Epitácio Maia
660504.8589,7456937.5147,4131,César Epitácio Maia
660231.7743,7456807.76,4132,Professor Santos Moreira
660218.5453,7456826.727,4133,Professor Santos Moreira
659575.6828,7456719.2804,4134,Sessenta e Um
659281.0162,7456535.0326,4135,Célio Fernandes dos Santos
659333.0542,7456540.461,4136,Célio Fernandes dos Santos
659138.1456,7456365.4518,4137,Bandeirantes
658691.0697,7456611.2603,4138,Daniel Barreto dos Santos
658386.7426,7456948.905,4139,Frei Tibúrcio
658115.1989,7457158.6254,4140,Jornalista Luiz Eduardo Lobo
655707.238,7457022.2986,4141,Rosa Antunes
656080.6451,7457121.4137,4142,Santa Luzia
655688.4954,7457034.1203,4143,Rosa Antunes
655218.599,7457012.734,4144,Dumontina
655427.9181,7457058.4105,4145,TV Record
655574.226,7456989.2359,4146,TV Record
654884.6426,7457139.4298,4147,Rio Morto
654849.0624,7457129.1655,4148,Rio Morto
654815.5146,7457525.3999,4149,Santa América
654844.1641,7457519.6787,4150,Rio Water Planet
654494.9878,7458142.4061,4151,Manhuaçu
654465.8038,7458156.1051,4152,Manhuaçu
653533.1077,7458091.0172,4153,Frei Martinho
654410.8162,7456505.8988,4154,Sociedade Educacional São Paulo Apóstolo
653268.9999,7456654.3462,4155,Mansão da Xuxa
652899.1355,7456073.6412,4156,Bandeirantes
652928.7991,7456228.261,4157,J. M. Park
652681.0693,7455467.4675,4158,Otto Stupakoff
652627.2018,7455200.4735,4159,Haras Bandeirantes
652635.9635,7455154.7606,4160,Haras Bandeirantes
652334.3221,7454391.8529,4161,Onze de Maio
652311.3772,7454403.6023,4162,Onze de Maio
652507.16,7454635.1604,4163,Grota Funda
652500.3314,7454608.7635,4164,Grota Funda
651461.3243,7454864.7816,4165,Grota Funda
654286.048,7456006.7549,4166,João Pereira
652887.3623,7453678.3975,4167,Estação Dom Bosco
653677.7641,7453438.3306,4168,Estação Notre Dame
652821.1628,7455684.8603,4169,Nove de Julho
653782.5202,7458186.3612,4170,Escola de Equitação Haras Pégasus
674021.7688,7453840.4378,4171,Praia do Pepê
673829.5304,7454626.7651,4172,"Ponto Final: Barra da Tijuca :: Linhas 2801, 2803 e 2804"
674362.7998,7453881.2238,4173,Praia da Barra - Quebra Mar
659891.9694,7456853.3488,4174,Família Vilaça
656690.3926,7457447.3995,4175,Condomínio Auá Grumari e Sernambetiba
657819.1601,7457262.5089,4176,Wellington Jones Paiva
657439.4634,7457612.2181,4177,Condomínio Reserva da Praia
657836.1663,7457270.9681,4178,Elísio de Araújo
653127.1756,7456570.413,4179,Fazendinha Rio
654305.3688,7458309.0196,4180,Pacuí
653384.4467,7457066.8839,4181,Comunidade Bandeirantes
653356.6356,7457104.4862,4182,Comunidade Bandeirantes
654295.7506,7458280.9908,4183,Pacuí
654361.8009,7458622.493,4184,Agapanto
652826.1147,7455657.6793,4185,Nove de Julho
653136.3775,7457876.577,4186,"Bandeirantes, 25539"
653115.5239,7457671.261,4187,Frei Martinho
654293.1414,7456018.6417,4188,João Pereira
654668.7601,7456993.8168,4189,Village Vargem Grande
654693.2512,7457839.7146,4190,Ponto Final: Vargem Grande :: Linha 613
659335.2456,7454697.6022,4191,Heliporto do Recreio
659084.8873,7454531.0444,4192,Gelson Fonseca
658503.0058,7454382.9357,4193,Guignard
657442.226,7454098.9729,4194,Benvindo de Novaes
658847.3935,7456007.1818,4195,Fontela
654732.3495,7457045.8739,4196,Village Vargem Grande
654801.0267,7457133.9789,4197,Bandeirantes
654794.9734,7457382.5377,4198,Pedro Afonso
654550.1945,7458026.8929,4199,Sacarrão
653291.1458,7456644.3754,4200,Mansão da Xuxa
652914.6075,7456072.8194,4201,Bandeirantes
652939.1514,7456207.8907,4202,J. M. Park
658703.9179,7455818.2243,4203,Canal do Urubu
657704.3654,7454062.4462,4204,Guilherme Baptista
657935.7328,7453381.066,4205,Professor Motta Maia
655548.266,7453037.3463,4206,José Carlos de Oliveira
659836.1144,7454696.5991,4207,Terminal Paralímpico (Recreio)
656369.203,7452291.2899,4208,Projetada 2W
657157.6166,7454025.8763,4209,Estação Benvido de Novaes
652884.7295,7453631.25,4210,Estação Dom Bosco
658084.5426,7452950.4914,4211,Joaquim Cardoso
656915.481,7453965.7301,4212,Ismael Silva
658000.9562,7454250.9086,4213,Estação Gláucio Gil
659569.2336,7454663.9999,4214,Estação Salvador Allende
656534.419,7452231.7609,4215,Praça do Pontal - Tim Maia
657573.3301,7454313.5405,4216,Américas Shopping
653112.7097,7456529.1446,4217,Fazendinha Rio
654378.555,7458986.2053,4218,"Pacuí, 645"
654372.0752,7459174.1937,4219,Mucuíba
653786.2463,7458169.7125,4220,Escola de Equitação Haras Pégasus
653147.8136,7457871.9204,4221,"Bandeirantes, 25539"
653131.1676,7457656.9273,4222,Frei Martinho
651515.0244,7452943.6177,4223,Grumari
656938.005,7454061.1738,4224,Estação Benvido de Novaes
656658.5979,7453985.2451,4225,Estação Nova Barra
657110.9592,7452506.4601,4226,Praia do Recreio - Posto 11
657396.6173,7452623.6193,4227,Desembargador Oscar Tenório
655911.3191,7452307.2398,4228,Almirante Heleno Nunes
654304.8332,7456308.6554,4229,Vereador Alceu de Carvalho
654251.4371,7456240.4352,4230,Vereador Alceu de Carvalho
659856.9789,7454749.865,4231,Terminal Paralímpico (Recreio) :: Plat. A (Ônibus Convencionais)
655736.2414,7453658.8582,4232,Senador Ruy Carneiro
658882.5161,7454578.2582,4233,Gelson Fonseca
655423.4896,7453657.6699,4234,Guiomar Novaes
655472.1435,7453584.9643,4235,Guiomar Novaes
653867.5032,7453359.2024,4236,Carlos Alberto Freitas
652484.7165,7453757.5727,4237,Wilfred Penha Borges
651675.3354,7453907.8476,4238,Américas
655461.3824,7453466.3636,4239,Ministro Aliomar Baleeiro
658844.4363,7455969.8935,4240,Fontela
658679.7987,7455747.716,4241,Canal do Urubu
658507.1274,7455531.2694,4242,Morro do Urubu
658095.5638,7454990.2109,4243,Condomínio Sublime Max
658085.4883,7455006.9279,4244,Condomínio Sublime Max
657678.6598,7454054.9643,4245,Cecília Meirelles
657943.2761,7453299.1496,4246,Clóvis Salgado
655564.4579,7453076.6016,4247,Alberto Bianchi
654391.9724,7455091.0803,4248,Condomínio Planície do Araguaia
654489.2996,7452565.0212,4249,Luiz da Câmara Cascudo
655421.3723,7452186.4129,4250,Surf
656344.3299,7452314.14,4251,Projetada 2W
655516.0013,7453257.1655,4252,Ponto Final: Recreio dos Bandeirantes
651547.6373,7453463.1991,4253,Condomínio Pontal Quality Green
651543.5065,7453399.2348,4254,Sítio São Fernando
651550.5321,7453384.4358,4255,Sítio São Fernando
651552.7803,7453201.0325,4256,Villa Morena
651577.308,7453133.0137,4257,Villa Morena
651587.6462,7452725.7288,4258,Alamedas do Pontal
651612.9765,7452696.6812,4259,Alamedas do Pontal
653236.4944,7452875.9744,4260,Condomínio Quintas do Pontal
651810.878,7452613.9529,4261,Condomínio Pontal Green
652287.151,7452864.3767,4262,Wilfred Penha Borges
652246.6212,7452839.872,4263,Wilfred Penha Borges
652765.9111,7452914.4365,4264,Caeté
651869.2487,7452619.0098,4265,Condomínio Pontal Green
653262.6563,7452868.3985,4266,Condomínio Quintas do Pontal
657886.0544,7453530.645,4267,Salvador de Mesquita
653481.0299,7452973.9149,4268,"Pontal, 3561"
653599.7633,7452937.8176,4269,"Pontal, 4160"
653560.9938,7452955.3788,4270,"Pontal, 4160"
653639.8164,7452765.3205,4271,"Pontal, 3929"
653636.9629,7452736.89,4272,"Pontal, 3840"
653848.723,7452467.1767,4273,"Pontal, 3905"
653768.8378,7452563.1198,4274,Caité
652738.7252,7452932.2098,4275,Caeté
654390.8579,7452022.7508,4276,Condomínio Maramar
654465.5472,7453095.3713,4277,Teotônio Vilela
654864.9438,7451939.1287,4278,Camping Clube do Brasil
655686.2077,7452580.6671,4279,Projetada E-W
655723.588,7452439.4189,4280,Projetada D-W
656640.9311,7453893.4049,4281,Estação Nova Barra
657436.9246,7452674.9121,4282,Desembargador Oscar Tenório
655080.742,7453481.4855,4283,Estação Recreio Shopping
654853.0137,7453514.4004,4284,Recreio Shopping
656029.0531,7453733.6674,4285,Estação Gilka Machado
659993.1515,7454868.5691,4286,Rivadavia Correia Meyer
656013.4826,7453813.5615,4287,Estação Gilka Machado
658529.9226,7454485.6401,4288,Estação Guignard
659507.5309,7454742.1739,4289,Estação Salvador Allende
658243.9842,7454404.4932,4290,Guilherme de Almeida
660570.0827,7455307.7037,4291,Estação Catedral do Recreio
653470.7211,7452948.1076,4292,"Pontal, 3561"
656508.1784,7452261.0484,4293,Praça do Pontal - Tim Maia
657912.7076,7452848.869,4294,Praia do Recreio - Posto 10
652044.6199,7453894.146,4295,Estação Pontal
657745.7092,7454602.3125,4296,Américas Shopping
657985.4536,7454336.3416,4297,Estação Gláucio Gil
656975.0857,7452461.0393,4298,Praia do Recreio - Posto 11
656226.7556,7452332.6401,4299,Bandeirantes
653784.6079,7452531.7299,4300,Caité
657855.7048,7453549.3471,4301,Aires da Mata Machado Filho
655941.3686,7452328.7432,4302,Almirante Heleno Nunes
662928.3826,7470868.1898,4303,Equitação
666255.161,7472517.486,4304,Loasa
664618.2193,7472321.535,4305,Tenente Serafim
664558.6296,7472523.6212,4306,Parque Radical de Deodoro
655702.4591,7452270.0964,4307,Zélio Valverde
666654.4389,7471158.2731,4308,Xavier Curado
666697.2848,7471172.0868,4309,Xavier Curado
666409.5398,7471230.5152,4310,RioLuz
665654.6105,7471493.9496,4311,Abacates
665567.1854,7471457.9187,4312,João Vicente
655281.8689,7453532.6717,4313,José Luiz Ferraz
654965.6268,7453451.2246,4314,Recreio Shopping
657775.9509,7453851.1772,4315,Jorge Emílio Fontenelle
657763.2162,7453819.6393,4316,Genaro de Carvalho
664811.2559,7472036.8224,4317,Viaduto de Deodoro
665510.0836,7471416.7938,4318,Praça da EsCom
654475.0231,7453647.6375,4319,Condomínio Art Life
654461.4796,7454074.7843,4320,Condomínio Riviera del Sol
654400.8751,7455119.4485,4321,Condomínio Planície do Araguaia
666635.9839,7470936.327,4322,FAETEC - Marechal Hermes
655489.285,7453280.476,4323,Ponto Final: Recreio dos Bandeirantes :: Terreirão
664165.0368,7468412.9721,4324,Terminal Sulacap
665782.3615,7472081.9189,4325,Sargento Isanor de Campos
665803.0922,7472100.5179,4326,Sargento Isanor de Campos
664780.3611,7471848.1233,4327,Deodoro
665459.1773,7471435.4015,4328,Duque de Caxias
665500.3273,7471613.2458,4329,Fernão Dias
665568.6467,7471591.4574,4330,Marechal Alencastro
665843.4403,7471633.4093,4331,Estação Deodoro
665751.2253,7471731.7618,4332,Viaduto de Deodoro
665703.5682,7471775.3624,4333,Parque das Vizinhanças Dias Gomes
651481.2401,7452927.2375,4334,Ponto Final: Piabas
656504.1892,7453854.1895,4335,Heitor Bastos Tigre
654385.4409,7455562.7815,4336,Escola Municipal Frei Gaspar
654375.2014,7455593.8934,4337,Escola Municipal Frei Gaspar
665984.3202,7472407.0585,4338,Conjunto Habitacional Getúlio Vargas
665996.0772,7472346.6859,4339,Conjunto Habitacional Getúlio Vargas
665172.887,7471740.6328,4340,Raúl Coelho
664698.2176,7470854.7812,4341,Arlindo Santos
664539.8082,7470774.0029,4342,Hospital Geral do Rio de Janeiro
665179.8728,7471102.0202,4343,CCOPAB - Centro Conjunto de Operações de Paz do Brasil
664187.0792,7470593.784,4344,Frei Orlando
663934.0472,7470464.7468,4345,Praça Marechal Deodoro
663692.9871,7470341.5561,4346,Marechal Mallet
666050.0353,7471315.1963,4347,Centro de Manutenção Deodoro - Supervia
663067.2743,7470900.469,4348,Equitação
665149.2047,7471066.0318,4349,Capelania Militar São Sebastião
666622.5578,7468610.1045,4350,Solar Valqueire
664598.5958,7472300.8183,4351,Tenente Serafim
663729.6424,7468382.2591,4352,Parque Shopping Sulacap
663589.0585,7468352.8851,4353,Manuel Nogueira de Sá
663506.4494,7468427.8651,4354,Manuel Nogueira de Sá
664922.8966,7467998.2963,4355,Heitor de Amorim
665170.3937,7468205.67,4356,José Sardinha
666814.127,7469223.0567,4357,Mário Barbedo
666838.8532,7469213.3707,4358,Mário Barbedo
666492.6526,7469197.0328,4359,Base Aérea dos Afonsos
666536.3396,7469194.5582,4360,Base Aérea dos Afonsos
665126.0871,7468301.3925,4361,Museu Aeroespacial
663471.729,7470227.1179,4362,Regimento Andrade Neves
663463.9884,7470204.0567,4363,Regimento Andrade Neves
663239.0347,7470108.1489,4364,Lacerda
663063.7043,7470017.3507,4365,Concórdia
663219.414,7468566.7369,4366,Paulo Samuel Santos
664711.9027,7472083.6402,4367,Mestre Antenor Miguel Junior
665790.4037,7466639.9571,4368,Caratuva
665130.8315,7466745.7459,4369,Alem do Horizonte
664550.8714,7466719.9625,4370,Sítio Jack
664404.6975,7467335.0645,4371,Otton da Fonseca
664674.1592,7467582.4054,4372,Pacheco de Oliveira
664690.9244,7467802.599,4373,Braz do Amaral
666840.626,7469485.5569,4374,Marina
666891.4755,7469350.9968,4375,Praça General Aranha
666664.7776,7469824.1543,4376,Navarro da Costa
664378.7705,7468233.6833,4377,Marechal Fontenelle
663158.7274,7468933.2803,4378,Ascenso Ferreira
663165.1743,7469036.1997,4379,Vila Brasil
663173.2444,7469165.9009,4380,Francisco Muzi
662995.9225,7469764.9283,4381,Dracena
660323.4644,7469386.6475,4382,Escola Municipal Gil Vicente
660031.7414,7469406.6819,4383,Professor Oliveira Viana
662798.8868,7469706.8084,4384,Corrêa Seára
664807.2793,7471822.4704,4385,Deodoro
662800.7088,7469485.3075,4386,Quatorze de Julho
664676.3239,7470823.3476,4387,Portela
664478.9106,7470723.0598,4388,Hospital Geral do Rio de Janeiro
664298.8328,7470631.2191,4389,General Sampaio
663889.9745,7470422.4784,4390,Major Padron
663262.2526,7470101.0323,4391,Lacerda
665744.0553,7468484.3278,4392,Universidade da Força Aérea
665845.1365,7468569.3763,4393,Universidade da Força Aérea
665595.3004,7468384.0758,4394,Hospital de Aeronáutica dos Afonsos
665586.758,7468400.4486,4395,Hospital de Aeronáutica dos Afonsos
665288.0955,7468300.3963,4396,Lopes de Abreu
665239.4469,7468308.6803,4397,Lopes de Abreu
666165.1663,7468978.7086,4398,Vila Residencial dos Afonsos
664849.8534,7468140.5109,4399,Heitor de Amorim
664965.3279,7468097.2793,4400,Heitor de Amorim
665661.3118,7467994.093,4401,Eduardo Mendes Gonçalves
666272.4172,7468150.5033,4402,Modestino Kanto
664137.3308,7468252.255,4403,Albérico Diniz
664423.5233,7468272.8419,4404,Albérico Diniz
666161.8939,7468951.7234,4405,Vila Residencial dos Afonsos
665127.0096,7467982.1131,4406,Olímpio de Castro
664691.148,7467983.1058,4407,Bárbara Heliodora
664144.3777,7468372.0008,4408,Terminal Sulacap :: Plataforma B (Ônibus Convencionais)
666158.1358,7466119.853,4409,Aqua Fresh
660145.0449,7467723.7936,4410,Vila Nova
659686.1149,7467210.2816,4411,Jaime de Carvalho
659584.2771,7470907.1626,4412,Miranga
660336.9147,7470751.9203,4413,Recife
661352.9057,7470561.7177,4414,Batan
661862.9834,7470537.2199,4415,Emilio Conde
663858.1455,7468309.9916,4416,Parque Shopping Sulacap
665155.0407,7468209.1601,4417,José Sardinha
662773.9848,7469967.3169,4418,Almeida e Souza
662607.4303,7469842.8648,4419,Pinto da Fonseca
662560.6623,7469787.9975,4420,Libéria
662462.5088,7469725.9305,4421,Crispim de Macedo
662396.7201,7469648.4546,4422,Paraguaçu
662180.8217,7469486.4336,4423,Adelino Fontoura
662950.3136,7469951.0213,4424,Salustiano Silva
663058.8152,7468622.4015,4425,Núncio Ostni
663081.1235,7468645.3057,4426,São Caetano
663132.7938,7468660.1409,4427,Marechal Fontenelle
662832.9988,7468777.3266,4428,São Guilherme
662554.6934,7469051.6372,4429,Carinhanha
662780.9484,7469222.622,4430,Laranjeiras do Sul
662360.583,7469083.2914,4431,Inconfidência
662271.4367,7469133.3067,4432,Tenente Manuel Barbosa da Silva
662137.0749,7469904.3937,4433,Princesa Leopoldina
666152.5352,7465890.6769,4434,Cafundá
665904.8736,7466599.9397,4435,Caratuva
665183.6107,7466787.2507,4436,Alem do Horizonte
664608.6368,7466739.0449,4437,Sítio Jack
664326.1263,7466988.1905,4438,Bosque do Valle
664284.0463,7467100.0545,4439,Centro de Controle Operacional (CCO) -Transolímpica
662196.4527,7470130.4422,4440,Princesa Leopoldina
661165.1661,7469315.6826,4441,Campo de Marte
660882.2446,7469343.0592,4442,Praça do Canhão
661376.9192,7469292.6043,4443,Engenheiro Miranda Ribeiro
661730.0956,7469262.0305,4444,Doutor Valdir de Azevedo Franco
661723.2253,7468150.2725,4445,Carumbé
662143.0637,7468501.6923,4446,Padre Sabóia de Medeiros
662139.6005,7469431.8379,4447,Moema
661980.7258,7469209.0707,4448,Castanheiro
661783.038,7469127.2468,4449,Marechal Fontenelle
661489.3309,7469018.7619,4450,Morais Junior
661296.0619,7469062.0209,4451,Santa Cruz
661160.3396,7469055.4955,4452,Marechal Soares de Andrea
660649.2717,7469117.1921,4453,Praça Padre Miguel
660442.3209,7469128.4709,4454,Imperador
659941.9545,7466906.1412,4455,Ocaibi
661653.1342,7468235.5174,4456,Frei Miguel
660339.2105,7467940.4444,4457,Cabo Sansão dos Santos
661410.2079,7468527.9214,4458,Esquilo
661264.3241,7468703.3408,4459,Franklin Távora
661089.8694,7468845.9518,4460,Helena
661195.0568,7468943.278,4461,Supermercados Guanabara - Realengo
660783.4796,7470660.3601,4462,Manaus
661226.8704,7469126.4346,4463,Santa Cruz
659810.7284,7469427.6242,4464,Barão de Piraquara
659584.867,7469446.1782,4465,Oiapoque
660112.8066,7467063.6848,4466,Praça Apuã
662591.8694,7469121.2254,4467,Marechal Fontenelle
665528.998,7468007.9465,4468,Eduardo Mendes Gonçalves
666062.2013,7466230.9871,4469,Aqueduto do Catonho
664709.7398,7467486.2257,4470,Fernandes Sampaio
665064.3945,7467669.9511,4471,Brás do Amaral
665070.1539,7467971.6602,4472,Pacífico Pereira
662317.1327,7469977.433,4473,Apucarana
662268.9103,7469968.6484,4474,Apucarana
663106.2454,7469461.4162,4475,Capitão Cader Matori
662595.4525,7470131.8048,4476,Água Branca
662584.3676,7470169.7972,4477,Água Branca
660445.7916,7468150.7148,4478,Governo
659815.7287,7467358.7408,4479,Miranda Varejão
661549.7,7468378.8141,4480,Monsenhor Mochon
659956.4962,7467513.8362,4481,Bertolino
660273.0691,7469114.5416,4482,Vieira do Nascimento
659828.2827,7469137.1914,4483,Realengo
659899.2154,7468858.5965,4484,Ceriba
660039.9964,7468684.2422,4485,Olímpia Esteves
660211.046,7468481.1054,4486,Pedro Gomes
660350.9946,7468296.6793,4487,Eduardo Barbosa
660679.0528,7467411.7055,4488,Capituva
661069.7768,7467750.5054,4489,CIEP Francisco Solano Trindade
661350.8433,7467888.4779,4490,Correia Teixeira
661379.4662,7467878.5377,4491,Correia Teixeira
661456.1149,7467830.8756,4492,General Azeredo
661579.9553,7467734.7578,4493,Azurita
661562.5953,7467742.4738,4494,Azurita
661663.9821,7467820.5684,4495,Conciliação
661839.3667,7467814.2608,4496,Rio Negro
661941.7933,7467711.6141,4497,Leopoldo Diniz Junior
661989.9342,7467627.3781,4498,Regência
662191.5673,7467504.9501,4499,Licânia
662158.741,7467534.2058,4500,Frederico Faulhaber
662466.2892,7467691.4748,4501,Salvador Sabate
662456.0579,7467665.5608,4502,Macajuba
662633.0013,7467842.2816,4503,Deputado Ubaldo de Oliveira
661791.0262,7468943.6649,4504,Pedro da Cunha
662258.6696,7468374.3179,4505,Jornalista Marques Lisboa
662246.1469,7468373.8987,4506,Jornalista Marques Lisboa
662420.4611,7468162.394,4507,Bandeira de Melo
662528.5915,7468046.393,4508,Antônio de Holanda
662544.3532,7468014.1086,4509,Piraquara
663236.555,7468529.232,4510,Paulo Samuel Santos
662683.9076,7468863.3167,4511,Manuel da Cunha
661852.3246,7469071.9101,4512,Tenente Bongiovani
661240.1956,7470193.0491,4513,Maceió
660995.8128,7470082.6985,4514,Água Branca
660854.8444,7469757.517,4515,Clínica da Família Faim Pedro
661325.7783,7469269.6733,4516,Bernardo de Vasconcelos
659806.3823,7470171.7259,4517,General José Faustino
659913.3242,7470163.2865,4518,Nilópolis
660102.7199,7470149.987,4519,Lomas Valentinas
660246.4857,7470140.048,4520,Curitiba
660433.6343,7470127.7647,4521,Petrópolis
660726.2409,7470141.2683,4522,Belém
661199.6636,7469471.4579,4523,Estação Realengo
660352.7324,7468276.7277,4524,Claudino Barata
660156.6774,7467756.4491,4525,Vila Nova
659704.7458,7467254.8232,4526,Jaime de Carvalho
659940.0405,7470836.1865,4527,Curitiba
661522.1975,7470520.0443,4528,Engenho Novo
660097.9754,7469120.6054,4529,Professor Oliveira Viana
659859.2434,7468892.0196,4530,Justino de Araújo
660232.1179,7468436.254,4531,Luísa Barata
659726.172,7467437.538,4532,Leocádia
660258.8509,7467203.5501,4533,Unia
659967.5702,7466902.9907,4534,Ocaibi
660135.4025,7467065.9922,4535,Praça Apuã
660280.9919,7467240.3022,4536,Unia
662324.9467,7467571.5119,4537,UPA Magalhães Bastos
659791.5802,7467345.4862,4538,Miranda Varejão
660444.495,7468134.8928,4539,Governo
660320.2537,7467933.1154,4540,Cabo Sansão dos Santos
660033.4135,7467617.2272,4541,Santo Elói
660046.1076,7467614.5457,4542,Santo Elói
659929.5575,7467498.7286,4543,Bertolino
659719.3406,7467072.9456,4544,Silva Neto
660448.5113,7468058.9935,4545,Limites
660459.8578,7467398.2001,4546,Praça Charruas
660691.2927,7467404.9309,4547,Capituva
660789.6124,7467484.7246,4548,Ariramba
660882.0007,7467575.8764,4549,Francisco Prado
660907.9524,7467584.9021,4550,Francisco Prado
661219.8698,7467893.3092,4551,Osvaldo Silva
661054.9126,7467722.8681,4552,CIEP Francisco Solano Trindade
661233.4226,7467894.1612,4553,Osvaldo Silva
661453.7396,7467791.0345,4554,Carumbé
661458.1097,7467758.3195,4555,Vieira de Araújo
661821.0395,7467856.2062,4556,José Maria de Abreu
661910.5666,7467727.4525,4557,Bandeira de Melo
662763.2783,7468048.9604,4558,Araujo Barbosa
662802.1745,7468059.2832,4559,Conte Comigo
663428.8516,7468368.5722,4560,Marechal Fontenelle
663431.1558,7468353.9294,4561,Marechal Fontenelle
661554.6399,7469589.7039,4562,Miguel Pombeiro
661429.2603,7469543.2036,4563,Marechal Simeão
661536.1819,7470205.6151,4564,José Sally
662082.1989,7470155.5872,4565,Princesa Leopoldina
660955.726,7469980.1374,4566,Marechal Abreu Lima
660820.8173,7469935.0623,4567,Marciano
661118.9311,7469550.8331,4568,Marechal Abreu Lima
661038.2471,7469538.5148,4569,Marechal Abreu Lima
659255.6433,7470533.5611,4570,Cabo Belmonte
659679.3198,7470208.6154,4571,Jacques Ourique
659935.4154,7470146.5528,4572,Nilópolis
659927.2551,7470054.1719,4573,Falcão da Frota
660062.1626,7470138.1243,4574,Lomas Valentinas
660124.1302,7470039.907,4575,Lomas Valentinas
660327.6769,7470025.7903,4576,Falcão da Frota
660624.5199,7470003.5926,4577,Marechal Barbedo
659443.0917,7467718.7059,4578,Castelo de Guimarães
661731.504,7468156.8283,4579,Carumbé
660393.2113,7469925.4299,4580,Barão do Triunfo
660679.1901,7469904.6751,4581,Marechal Barbedo
659233.0666,7467835.5363,4582,Carauri
659664.5214,7468302.6203,4583,Vila Nova
659764.2038,7468414.2991,4584,Japeju
659530.1403,7467635.2861,4585,Miranda Varejão
659533.4237,7467615.872,4586,Luísa Barata
659823.7038,7466958.6657,4587,Açu
659193.0819,7469133.707,4588,Praça dos Abrolhos
661513.5226,7470226.6763,4589,Engenho Novo
661070.7171,7470187.9894,4590,Maceió
661667.8313,7468237.7965,4591,Pirapua
661520.5151,7468393.8546,4592,Monsenhor Mochon
659392.4516,7468014.6922,4593,Frecheirinha
659386.5428,7470198.3048,4594,Gentil de Oliveira
658498.1312,7468139.0483,4595,José Vilela
658611.4639,7467421.4902,4596,Barcelos
658931.4307,7467485.8988,4597,Macaparaná
658917.6757,7467485.2683,4598,Macaparaná
659085.1684,7467655.5934,4599,Piritiba
659181.0874,7469358.8546,4600,Santa Cruz
658885.3652,7469476.6911,4601,Cherburgo
659119.5959,7469561.0465,4602,CIEP Mestre André
658566.3338,7468977.1774,4603,Apipucos
